! OpenFAST Deterministic Wind File
#
# Comment lines begin with "!" or "#" or "%", then the data lines must contain the following columns:
#
# If there are only 8 columns, upflow is assumed to be 0.
#
# Parameters are interpolated linearly between time steps; using nearest neighbor before the first time
# listed in this file and after the last time listed in the file.
#
! Time     Wind    Wind    Vertical    Horiz.      Pwr.Law     Lin.Vert.   Gust     Upflow
!          Speed   Dir     Speed       Shear       Vert.Shr    Shear       Speed    Angle
! (sec)    (m/s)   (Deg)   (m/s)                                            (m/s)   (deg)
3887030.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3887040.0 5.26 0.0 0 0.0 0.3 0.0 0.0
3887050.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3887060.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3887070.0 3.79 0.0 0 0.0 0.3 0.0 0.0
3887080.0 3.58 0.0 0 0.0 0.3 0.0 0.0
3887090.0 5.16 0.0 0 0.0 0.3 0.0 0.0
3887100.0 5.61 0.0 0 0.0 0.3 0.0 0.0
3887110.0 5.09 0.0 0 0.0 0.3 0.0 0.0
3887120.0 4.36 0.0 0 0.0 0.3 0.0 0.0
3887130.0 6.91 0.0 0 0.0 0.3 0.0 0.0
3887140.0 6.21 0.0 0 0.0 0.3 0.0 0.0
3887150.0 6.04 0.0 0 0.0 0.3 0.0 0.0
3887160.0 6.4 0.0 0 0.0 0.3 0.0 0.0
3887170.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3887180.0 6.2 0.0 0 0.0 0.3 0.0 0.0
3887190.0 8.46 0.0 0 0.0 0.3 0.0 0.0
3887200.0 6.85 0.0 0 0.0 0.3 0.0 0.0
3887210.0 6.01 0.0 0 0.0 0.3 0.0 0.0
3887220.0 6.71 0.0 0 0.0 0.3 0.0 0.0
3887230.0 5.94 0.0 0 0.0 0.3 0.0 0.0
3887240.0 5.84 0.0 0 0.0 0.3 0.0 0.0
3887250.0 7.29 0.0 0 0.0 0.3 0.0 0.0
3887260.0 7.45 0.0 0 0.0 0.3 0.0 0.0
3887270.0 6.55 0.0 0 0.0 0.3 0.0 0.0
3887280.0 5.98 0.0 0 0.0 0.3 0.0 0.0
3887290.0 5.96 0.0 0 0.0 0.3 0.0 0.0
3887300.0 4.61 0.0 0 0.0 0.3 0.0 0.0
3887310.0 4.7 0.0 0 0.0 0.3 0.0 0.0
3887320.0 6.8 0.0 0 0.0 0.3 0.0 0.0
3887330.0 8.43 0.0 0 0.0 0.3 0.0 0.0
3887340.0 8.5 0.0 0 0.0 0.3 0.0 0.0
3887350.0 8.99 0.0 0 0.0 0.3 0.0 0.0
3887360.0 7.46 0.0 0 0.0 0.3 0.0 0.0
3887370.0 7.83 0.0 0 0.0 0.3 0.0 0.0
3887380.0 7.55 0.0 0 0.0 0.3 0.0 0.0
3887390.0 7.2 0.0 0 0.0 0.3 0.0 0.0
3887400.0 6.94 0.0 0 0.0 0.3 0.0 0.0
3887410.0 5.47 0.0 0 0.0 0.3 0.0 0.0
3887420.0 5.67 0.0 0 0.0 0.3 0.0 0.0
3887430.0 5.23 0.0 0 0.0 0.3 0.0 0.0
3887440.0 6.38 0.0 0 0.0 0.3 0.0 0.0
3887450.0 5.84 0.0 0 0.0 0.3 0.0 0.0
3887460.0 4.92 0.0 0 0.0 0.3 0.0 0.0
3887470.0 4.57 0.0 0 0.0 0.3 0.0 0.0
3887480.0 3.02 0.0 0 0.0 0.3 0.0 0.0
3887490.0 4.58 0.0 0 0.0 0.3 0.0 0.0
3887500.0 7.24 0.0 0 0.0 0.3 0.0 0.0
3887510.0 6.85 0.0 0 0.0 0.3 0.0 0.0
3887520.0 6.42 0.0 0 0.0 0.3 0.0 0.0
3887530.0 5.06 0.0 0 0.0 0.3 0.0 0.0
3887540.0 5.31 0.0 0 0.0 0.3 0.0 0.0
3887550.0 6.08 0.0 0 0.0 0.3 0.0 0.0
3887560.0 6.32 0.0 0 0.0 0.3 0.0 0.0
3887570.0 6.89 0.0 0 0.0 0.3 0.0 0.0
3887580.0 5.84 0.0 0 0.0 0.3 0.0 0.0
3887590.0 5.73 0.0 0 0.0 0.3 0.0 0.0
3887600.0 5.41 0.0 0 0.0 0.3 0.0 0.0
3887610.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3887620.0 5.74 0.0 0 0.0 0.3 0.0 0.0
3887630.0 6.1 0.0 0 0.0 0.3 0.0 0.0
3887640.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3887650.0 4.14 0.0 0 0.0 0.3 0.0 0.0
3887660.0 5.94 0.0 0 0.0 0.3 0.0 0.0
3887670.0 6.26 0.0 0 0.0 0.3 0.0 0.0
3887680.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3887690.0 6.14 0.0 0 0.0 0.3 0.0 0.0
3887700.0 4.74 0.0 0 0.0 0.3 0.0 0.0
3887710.0 4.22 0.0 0 0.0 0.3 0.0 0.0
3887720.0 5.87 0.0 0 0.0 0.3 0.0 0.0
3887730.0 5.46 0.0 0 0.0 0.3 0.0 0.0
3887740.0 5.05 0.0 0 0.0 0.3 0.0 0.0
3887750.0 5.24 0.0 0 0.0 0.3 0.0 0.0
3887760.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3887770.0 4.71 0.0 0 0.0 0.3 0.0 0.0
3887780.0 5.64 0.0 0 0.0 0.3 0.0 0.0
3887790.0 6.96 0.0 0 0.0 0.3 0.0 0.0
3887800.0 7.95 0.0 0 0.0 0.3 0.0 0.0
3887810.0 6.99 0.0 0 0.0 0.3 0.0 0.0
3887820.0 5.71 0.0 0 0.0 0.3 0.0 0.0
3887830.0 7.03 0.0 0 0.0 0.3 0.0 0.0
3887840.0 6.22 0.0 0 0.0 0.3 0.0 0.0
3887850.0 4.73 0.0 0 0.0 0.3 0.0 0.0
3887860.0 5.84 0.0 0 0.0 0.3 0.0 0.0
3887870.0 5.64 0.0 0 0.0 0.3 0.0 0.0
3887880.0 4.41 0.0 0 0.0 0.3 0.0 0.0
3887890.0 4.15 0.0 0 0.0 0.3 0.0 0.0
3887900.0 4.28 0.0 0 0.0 0.3 0.0 0.0
3887910.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3887920.0 5.4 0.0 0 0.0 0.3 0.0 0.0
3887930.0 4.32 0.0 0 0.0 0.3 0.0 0.0
3887940.0 4.58 0.0 0 0.0 0.3 0.0 0.0
3887950.0 4.22 0.0 0 0.0 0.3 0.0 0.0
3887960.0 4.72 0.0 0 0.0 0.3 0.0 0.0
3887970.0 5.49 0.0 0 0.0 0.3 0.0 0.0
3887980.0 5.68 0.0 0 0.0 0.3 0.0 0.0
3887990.0 5.52 0.0 0 0.0 0.3 0.0 0.0
3888000.0 4.42 0.0 0 0.0 0.3 0.0 0.0
3888010.0 4.45 0.0 0 0.0 0.3 0.0 0.0
3888020.0 4.7 0.0 0 0.0 0.3 0.0 0.0
3888030.0 5.58 0.0 0 0.0 0.3 0.0 0.0
3888040.0 6.58 0.0 0 0.0 0.3 0.0 0.0
3888050.0 6.13 0.0 0 0.0 0.3 0.0 0.0
3888060.0 5.73 0.0 0 0.0 0.3 0.0 0.0
3888070.0 6.5 0.0 0 0.0 0.3 0.0 0.0
3888080.0 6.89 0.0 0 0.0 0.3 0.0 0.0
3888090.0 6.79 0.0 0 0.0 0.3 0.0 0.0
3888100.0 6.93 0.0 0 0.0 0.3 0.0 0.0
3888110.0 7.14 0.0 0 0.0 0.3 0.0 0.0
3888120.0 6.47 0.0 0 0.0 0.3 0.0 0.0
3888130.0 5.97 0.0 0 0.0 0.3 0.0 0.0
3888140.0 7.01 0.0 0 0.0 0.3 0.0 0.0
3888150.0 7.04 0.0 0 0.0 0.3 0.0 0.0
3888160.0 6.93 0.0 0 0.0 0.3 0.0 0.0
3888170.0 6.28 0.0 0 0.0 0.3 0.0 0.0
3888180.0 4.87 0.0 0 0.0 0.3 0.0 0.0
3888190.0 4.67 0.0 0 0.0 0.3 0.0 0.0
3888200.0 4.81 0.0 0 0.0 0.3 0.0 0.0
3888210.0 4.48 0.0 0 0.0 0.3 0.0 0.0
3888220.0 4.85 0.0 0 0.0 0.3 0.0 0.0
3888230.0 3.83 0.0 0 0.0 0.3 0.0 0.0
3888240.0 3.51 0.0 0 0.0 0.3 0.0 0.0
3888250.0 4.38 0.0 0 0.0 0.3 0.0 0.0
3888260.0 4.09 0.0 0 0.0 0.3 0.0 0.0
3888270.0 3.39 0.0 0 0.0 0.3 0.0 0.0
3888280.0 4.22 0.0 0 0.0 0.3 0.0 0.0
3888290.0 3.71 0.0 0 0.0 0.3 0.0 0.0
3888300.0 3.5 0.0 0 0.0 0.3 0.0 0.0
3888310.0 3.23 0.0 0 0.0 0.3 0.0 0.0
3888320.0 5.19 0.0 0 0.0 0.3 0.0 0.0
3888330.0 5.14 0.0 0 0.0 0.3 0.0 0.0
3888340.0 4.11 0.0 0 0.0 0.3 0.0 0.0
3888350.0 3.47 0.0 0 0.0 0.3 0.0 0.0
3888360.0 4.03 0.0 0 0.0 0.3 0.0 0.0
3888370.0 5.04 0.0 0 0.0 0.3 0.0 0.0
3888380.0 4.7 0.0 0 0.0 0.3 0.0 0.0
3888390.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3888400.0 4.32 0.0 0 0.0 0.3 0.0 0.0
3888410.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3888420.0 5.63 0.0 0 0.0 0.3 0.0 0.0
3888430.0 4.75 0.0 0 0.0 0.3 0.0 0.0
3888440.0 5.15 0.0 0 0.0 0.3 0.0 0.0
3888450.0 4.8 0.0 0 0.0 0.3 0.0 0.0
3888460.0 4.72 0.0 0 0.0 0.3 0.0 0.0
3888470.0 3.9 0.0 0 0.0 0.3 0.0 0.0
3888480.0 3.97 0.0 0 0.0 0.3 0.0 0.0
3888490.0 4.99 0.0 0 0.0 0.3 0.0 0.0
3888500.0 5.09 0.0 0 0.0 0.3 0.0 0.0
3888510.0 5.36 0.0 0 0.0 0.3 0.0 0.0
3888520.0 4.97 0.0 0 0.0 0.3 0.0 0.0
3888530.0 4.9 0.0 0 0.0 0.3 0.0 0.0
3888540.0 5.32 0.0 0 0.0 0.3 0.0 0.0
3888550.0 5.09 0.0 0 0.0 0.3 0.0 0.0
3888560.0 7.44 0.0 0 0.0 0.3 0.0 0.0
3888570.0 7.75 0.0 0 0.0 0.3 0.0 0.0
3888580.0 7.93 0.0 0 0.0 0.3 0.0 0.0
3888590.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3888600.0 5.6 0.0 0 0.0 0.3 0.0 0.0
3888610.0 5.51 0.0 0 0.0 0.3 0.0 0.0
3888620.0 5.13 0.0 0 0.0 0.3 0.0 0.0
3888630.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3888640.0 4.43 0.0 0 0.0 0.3 0.0 0.0
3888650.0 3.75 0.0 0 0.0 0.3 0.0 0.0
3888660.0 4.08 0.0 0 0.0 0.3 0.0 0.0
3888670.0 5.5 0.0 0 0.0 0.3 0.0 0.0
3888680.0 5.69 0.0 0 0.0 0.3 0.0 0.0
3888690.0 5.47 0.0 0 0.0 0.3 0.0 0.0
3888700.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3888710.0 6.78 0.0 0 0.0 0.3 0.0 0.0
3888720.0 7.02 0.0 0 0.0 0.3 0.0 0.0
3888730.0 5.58 0.0 0 0.0 0.3 0.0 0.0
3888740.0 4.76 0.0 0 0.0 0.3 0.0 0.0
3888750.0 4.67 0.0 0 0.0 0.3 0.0 0.0
3888760.0 3.99 0.0 0 0.0 0.3 0.0 0.0
3888770.0 3.66 0.0 0 0.0 0.3 0.0 0.0
3888780.0 3.79 0.0 0 0.0 0.3 0.0 0.0
3888790.0 4.49 0.0 0 0.0 0.3 0.0 0.0
3888800.0 6.85 0.0 0 0.0 0.3 0.0 0.0
3888810.0 7.67 0.0 0 0.0 0.3 0.0 0.0
3888820.0 6.53 0.0 0 0.0 0.3 0.0 0.0
3888830.0 6.4 0.0 0 0.0 0.3 0.0 0.0
3888840.0 5.11 0.0 0 0.0 0.3 0.0 0.0
3888850.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3888860.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3888870.0 3.48 0.0 0 0.0 0.3 0.0 0.0
3888880.0 3.74 0.0 0 0.0 0.3 0.0 0.0
3888890.0 3.69 0.0 0 0.0 0.3 0.0 0.0
3888900.0 2.62 0.0 0 0.0 0.3 0.0 0.0
3888910.0 3.42 0.0 0 0.0 0.3 0.0 0.0
3888920.0 4.52 0.0 0 0.0 0.3 0.0 0.0
3888930.0 5.19 0.0 0 0.0 0.3 0.0 0.0
3888940.0 5.89 0.0 0 0.0 0.3 0.0 0.0
3888950.0 6.01 0.0 0 0.0 0.3 0.0 0.0
3888960.0 5.29 0.0 0 0.0 0.3 0.0 0.0
3888970.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3888980.0 5.48 0.0 0 0.0 0.3 0.0 0.0
3888990.0 6.86 0.0 0 0.0 0.3 0.0 0.0
3889000.0 6.85 0.0 0 0.0 0.3 0.0 0.0
3889010.0 5.32 0.0 0 0.0 0.3 0.0 0.0
3889020.0 6.14 0.0 0 0.0 0.3 0.0 0.0
3889030.0 6.64 0.0 0 0.0 0.3 0.0 0.0
3889040.0 5.11 0.0 0 0.0 0.3 0.0 0.0
3889050.0 5.28 0.0 0 0.0 0.3 0.0 0.0
3889060.0 6.36 0.0 0 0.0 0.3 0.0 0.0
3889070.0 5.82 0.0 0 0.0 0.3 0.0 0.0
3889080.0 5.31 0.0 0 0.0 0.3 0.0 0.0
3889090.0 4.27 0.0 0 0.0 0.3 0.0 0.0
3889100.0 4.38 0.0 0 0.0 0.3 0.0 0.0
3889110.0 4.35 0.0 0 0.0 0.3 0.0 0.0
3889120.0 6.4 0.0 0 0.0 0.3 0.0 0.0
3889130.0 6.32 0.0 0 0.0 0.3 0.0 0.0
3889140.0 6.88 0.0 0 0.0 0.3 0.0 0.0
3889150.0 6.37 0.0 0 0.0 0.3 0.0 0.0
3889160.0 6.21 0.0 0 0.0 0.3 0.0 0.0
3889170.0 6.36 0.0 0 0.0 0.3 0.0 0.0
3889180.0 6.15 0.0 0 0.0 0.3 0.0 0.0
3889190.0 6.86 0.0 0 0.0 0.3 0.0 0.0
3889200.0 6.91 0.0 0 0.0 0.3 0.0 0.0
3889210.0 5.88 0.0 0 0.0 0.3 0.0 0.0
3889220.0 5.27 0.0 0 0.0 0.3 0.0 0.0
3889230.0 5.74 0.0 0 0.0 0.3 0.0 0.0
3889240.0 4.82 0.0 0 0.0 0.3 0.0 0.0
3889250.0 6.03 0.0 0 0.0 0.3 0.0 0.0
3889260.0 3.88 0.0 0 0.0 0.3 0.0 0.0
3889270.0 4.08 0.0 0 0.0 0.3 0.0 0.0
3889280.0 6.28 0.0 0 0.0 0.3 0.0 0.0
3889290.0 5.37 0.0 0 0.0 0.3 0.0 0.0
3889300.0 4.78 0.0 0 0.0 0.3 0.0 0.0
3889310.0 4.66 0.0 0 0.0 0.3 0.0 0.0
3889320.0 4.18 0.0 0 0.0 0.3 0.0 0.0
3889330.0 3.6 0.0 0 0.0 0.3 0.0 0.0
3889340.0 4.83 0.0 0 0.0 0.3 0.0 0.0
3889350.0 5.63 0.0 0 0.0 0.3 0.0 0.0
3889360.0 5.03 0.0 0 0.0 0.3 0.0 0.0
3889370.0 4.23 0.0 0 0.0 0.3 0.0 0.0
3889380.0 4.38 0.0 0 0.0 0.3 0.0 0.0
3889390.0 3.65 0.0 0 0.0 0.3 0.0 0.0
3889400.0 3.58 0.0 0 0.0 0.3 0.0 0.0
3889410.0 5.07 0.0 0 0.0 0.3 0.0 0.0
3889420.0 5.58 0.0 0 0.0 0.3 0.0 0.0
3889430.0 4.46 0.0 0 0.0 0.3 0.0 0.0
3889440.0 2.82 0.0 0 0.0 0.3 0.0 0.0
3889450.0 2.92 0.0 0 0.0 0.3 0.0 0.0
3889460.0 3.23 0.0 0 0.0 0.3 0.0 0.0
3889470.0 3.24 0.0 0 0.0 0.3 0.0 0.0
3889480.0 5.02 0.0 0 0.0 0.3 0.0 0.0
3889490.0 5.04 0.0 0 0.0 0.3 0.0 0.0
3889500.0 5.48 0.0 0 0.0 0.3 0.0 0.0
3889510.0 4.86 0.0 0 0.0 0.3 0.0 0.0
3889520.0 6.04 0.0 0 0.0 0.3 0.0 0.0
3889530.0 5.87 0.0 0 0.0 0.3 0.0 0.0
3889540.0 5.41 0.0 0 0.0 0.3 0.0 0.0
3889550.0 6.48 0.0 0 0.0 0.3 0.0 0.0
3889560.0 6.98 0.0 0 0.0 0.3 0.0 0.0
3889570.0 6.69 0.0 0 0.0 0.3 0.0 0.0
3889580.0 5.83 0.0 0 0.0 0.3 0.0 0.0
3889590.0 5.2 0.0 0 0.0 0.3 0.0 0.0
3889600.0 4.89 0.0 0 0.0 0.3 0.0 0.0
3889610.0 6.16 0.0 0 0.0 0.3 0.0 0.0
3889620.0 6.09 0.0 0 0.0 0.3 0.0 0.0
3889630.0 5.69 0.0 0 0.0 0.3 0.0 0.0
3889640.0 5.14 0.0 0 0.0 0.3 0.0 0.0
3889650.0 6.73 0.0 0 0.0 0.3 0.0 0.0
3889660.0 7.41 0.0 0 0.0 0.3 0.0 0.0
3889670.0 7.56 0.0 0 0.0 0.3 0.0 0.0
3889680.0 7.7 0.0 0 0.0 0.3 0.0 0.0
3889690.0 7.7 0.0 0 0.0 0.3 0.0 0.0
3889700.0 6.9 0.0 0 0.0 0.3 0.0 0.0
3889710.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3889720.0 4.88 0.0 0 0.0 0.3 0.0 0.0
3889730.0 7.03 0.0 0 0.0 0.3 0.0 0.0
3889740.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3889750.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3889760.0 5.24 0.0 0 0.0 0.3 0.0 0.0
3889770.0 4.04 0.0 0 0.0 0.3 0.0 0.0
3889780.0 3.16 0.0 0 0.0 0.3 0.0 0.0
3889790.0 3.51 0.0 0 0.0 0.3 0.0 0.0
3889800.0 6.46 0.0 0 0.0 0.3 0.0 0.0
3889810.0 7.04 0.0 0 0.0 0.3 0.0 0.0
3889820.0 6.53 0.0 0 0.0 0.3 0.0 0.0
3889830.0 5.15 0.0 0 0.0 0.3 0.0 0.0
3889840.0 4.47 0.0 0 0.0 0.3 0.0 0.0
3889850.0 4.53 0.0 0 0.0 0.3 0.0 0.0
3889860.0 4.32 0.0 0 0.0 0.3 0.0 0.0
3889870.0 4.09 0.0 0 0.0 0.3 0.0 0.0
3889880.0 5.73 0.0 0 0.0 0.3 0.0 0.0
3889890.0 6.44 0.0 0 0.0 0.3 0.0 0.0
3889900.0 6.6 0.0 0 0.0 0.3 0.0 0.0
3889910.0 5.1 0.0 0 0.0 0.3 0.0 0.0
3889920.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3889930.0 3.64 0.0 0 0.0 0.3 0.0 0.0
3889940.0 3.56 0.0 0 0.0 0.3 0.0 0.0
3889950.0 3.67 0.0 0 0.0 0.3 0.0 0.0
3889960.0 4.27 0.0 0 0.0 0.3 0.0 0.0
3889970.0 6.61 0.0 0 0.0 0.3 0.0 0.0
3889980.0 7.18 0.0 0 0.0 0.3 0.0 0.0
3889990.0 6.89 0.0 0 0.0 0.3 0.0 0.0
3890000.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3890010.0 4.97 0.0 0 0.0 0.3 0.0 0.0
3890020.0 5.24 0.0 0 0.0 0.3 0.0 0.0
3890030.0 6.83 0.0 0 0.0 0.3 0.0 0.0
3890040.0 7.21 0.0 0 0.0 0.3 0.0 0.0
3890050.0 6.16 0.0 0 0.0 0.3 0.0 0.0
3890060.0 5.8 0.0 0 0.0 0.3 0.0 0.0
3890070.0 4.58 0.0 0 0.0 0.3 0.0 0.0
3890080.0 4.94 0.0 0 0.0 0.3 0.0 0.0
3890090.0 6.18 0.0 0 0.0 0.3 0.0 0.0
3890100.0 7.38 0.0 0 0.0 0.3 0.0 0.0
3890110.0 6.98 0.0 0 0.0 0.3 0.0 0.0
3890120.0 6.08 0.0 0 0.0 0.3 0.0 0.0
3890130.0 5.36 0.0 0 0.0 0.3 0.0 0.0
3890140.0 5.41 0.0 0 0.0 0.3 0.0 0.0
3890150.0 4.84 0.0 0 0.0 0.3 0.0 0.0
3890160.0 6.66 0.0 0 0.0 0.3 0.0 0.0
3890170.0 6.32 0.0 0 0.0 0.3 0.0 0.0
3890180.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3890190.0 6.5 0.0 0 0.0 0.3 0.0 0.0
3890200.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3890210.0 4.84 0.0 0 0.0 0.3 0.0 0.0
3890220.0 5.76 0.0 0 0.0 0.3 0.0 0.0
3890230.0 5.42 0.0 0 0.0 0.3 0.0 0.0
3890240.0 4.02 0.0 0 0.0 0.3 0.0 0.0
3890250.0 4.27 0.0 0 0.0 0.3 0.0 0.0
3890260.0 6.52 0.0 0 0.0 0.3 0.0 0.0
3890270.0 6.06 0.0 0 0.0 0.3 0.0 0.0
3890280.0 4.76 0.0 0 0.0 0.3 0.0 0.0
3890290.0 6.32 0.0 0 0.0 0.3 0.0 0.0
3890300.0 5.88 0.0 0 0.0 0.3 0.0 0.0
3890310.0 5.91 0.0 0 0.0 0.3 0.0 0.0
3890320.0 5.61 0.0 0 0.0 0.3 0.0 0.0
3890330.0 4.56 0.0 0 0.0 0.3 0.0 0.0
3890340.0 3.41 0.0 0 0.0 0.3 0.0 0.0
3890350.0 4.47 0.0 0 0.0 0.3 0.0 0.0
3890360.0 6.25 0.0 0 0.0 0.3 0.0 0.0
3890370.0 7.76 0.0 0 0.0 0.3 0.0 0.0
3890380.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3890390.0 5.67 0.0 0 0.0 0.3 0.0 0.0
3890400.0 6.13 0.0 0 0.0 0.3 0.0 0.0
3890410.0 5.92 0.0 0 0.0 0.3 0.0 0.0
3890420.0 7.08 0.0 0 0.0 0.3 0.0 0.0
3890430.0 6.6 0.0 0 0.0 0.3 0.0 0.0
3890440.0 6.29 0.0 0 0.0 0.3 0.0 0.0
3890450.0 6.44 0.0 0 0.0 0.3 0.0 0.0
3890460.0 6.71 0.0 0 0.0 0.3 0.0 0.0
3890470.0 6.37 0.0 0 0.0 0.3 0.0 0.0
3890480.0 6.58 0.0 0 0.0 0.3 0.0 0.0
3890490.0 5.49 0.0 0 0.0 0.3 0.0 0.0
3890500.0 5.01 0.0 0 0.0 0.3 0.0 0.0
3890510.0 6.08 0.0 0 0.0 0.3 0.0 0.0
3890520.0 6.81 0.0 0 0.0 0.3 0.0 0.0
3890530.0 6.1 0.0 0 0.0 0.3 0.0 0.0
3890540.0 5.58 0.0 0 0.0 0.3 0.0 0.0
3890550.0 5.04 0.0 0 0.0 0.3 0.0 0.0
3890560.0 4.23 0.0 0 0.0 0.3 0.0 0.0
3890570.0 4.58 0.0 0 0.0 0.3 0.0 0.0
3890580.0 5.62 0.0 0 0.0 0.3 0.0 0.0
3890590.0 6.35 0.0 0 0.0 0.3 0.0 0.0
3890600.0 6.62 0.0 0 0.0 0.3 0.0 0.0
3890610.0 6.17 0.0 0 0.0 0.3 0.0 0.0
3890620.0 4.96 0.0 0 0.0 0.3 0.0 0.0
3890630.0 5.66 0.0 0 0.0 0.3 0.0 0.0
3890640.0 5.37 0.0 0 0.0 0.3 0.0 0.0
3890650.0 6.24 0.0 0 0.0 0.3 0.0 0.0
3890660.0 6.04 0.0 0 0.0 0.3 0.0 0.0
3890670.0 4.94 0.0 0 0.0 0.3 0.0 0.0
3890680.0 4.68 0.0 0 0.0 0.3 0.0 0.0
3890690.0 4.87 0.0 0 0.0 0.3 0.0 0.0
3890700.0 5.68 0.0 0 0.0 0.3 0.0 0.0
3890710.0 6.49 0.0 0 0.0 0.3 0.0 0.0
3890720.0 5.33 0.0 0 0.0 0.3 0.0 0.0
3890730.0 5.21 0.0 0 0.0 0.3 0.0 0.0
3890740.0 5.91 0.0 0 0.0 0.3 0.0 0.0
3890750.0 5.96 0.0 0 0.0 0.3 0.0 0.0
3890760.0 4.82 0.0 0 0.0 0.3 0.0 0.0
3890770.0 4.24 0.0 0 0.0 0.3 0.0 0.0
3890780.0 5.2 0.0 0 0.0 0.3 0.0 0.0
3890790.0 5.56 0.0 0 0.0 0.3 0.0 0.0
3890800.0 5.44 0.0 0 0.0 0.3 0.0 0.0
3890810.0 5.44 0.0 0 0.0 0.3 0.0 0.0
3890820.0 5.91 0.0 0 0.0 0.3 0.0 0.0
3890830.0 5.99 0.0 0 0.0 0.3 0.0 0.0
3890840.0 6.43 0.0 0 0.0 0.3 0.0 0.0
3890850.0 6.48 0.0 0 0.0 0.3 0.0 0.0
3890860.0 6.78 0.0 0 0.0 0.3 0.0 0.0
3890870.0 7.31 0.0 0 0.0 0.3 0.0 0.0
3890880.0 6.14 0.0 0 0.0 0.3 0.0 0.0
3890890.0 4.17 0.0 0 0.0 0.3 0.0 0.0
3890900.0 4.35 0.0 0 0.0 0.3 0.0 0.0
3890910.0 5.96 0.0 0 0.0 0.3 0.0 0.0
3890920.0 5.93 0.0 0 0.0 0.3 0.0 0.0
3890930.0 6.2 0.0 0 0.0 0.3 0.0 0.0
3890940.0 6.64 0.0 0 0.0 0.3 0.0 0.0
3890950.0 7.04 0.0 0 0.0 0.3 0.0 0.0
3890960.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3890970.0 6.33 0.0 0 0.0 0.3 0.0 0.0
3890980.0 6.82 0.0 0 0.0 0.3 0.0 0.0
3890990.0 6.06 0.0 0 0.0 0.3 0.0 0.0
3891000.0 6.12 0.0 0 0.0 0.3 0.0 0.0
3891010.0 7.1 0.0 0 0.0 0.3 0.0 0.0
3891020.0 6.76 0.0 0 0.0 0.3 0.0 0.0
3891030.0 5.43 0.0 0 0.0 0.3 0.0 0.0
3891040.0 5.42 0.0 0 0.0 0.3 0.0 0.0
3891050.0 6.06 0.0 0 0.0 0.3 0.0 0.0
3891060.0 4.82 0.0 0 0.0 0.3 0.0 0.0
3891070.0 4.45 0.0 0 0.0 0.3 0.0 0.0
3891080.0 4.26 0.0 0 0.0 0.3 0.0 0.0
3891090.0 5.06 0.0 0 0.0 0.3 0.0 0.0
3891100.0 5.05 0.0 0 0.0 0.3 0.0 0.0
3891110.0 5.57 0.0 0 0.0 0.3 0.0 0.0
3891120.0 6.07 0.0 0 0.0 0.3 0.0 0.0
3891130.0 5.35 0.0 0 0.0 0.3 0.0 0.0
3891140.0 6.19 0.0 0 0.0 0.3 0.0 0.0
3891150.0 6.78 0.0 0 0.0 0.3 0.0 0.0
3891160.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3891170.0 5.71 0.0 0 0.0 0.3 0.0 0.0
3891180.0 5.11 0.0 0 0.0 0.3 0.0 0.0
3891190.0 4.81 0.0 0 0.0 0.3 0.0 0.0
3891200.0 4.82 0.0 0 0.0 0.3 0.0 0.0
3891210.0 4.94 0.0 0 0.0 0.3 0.0 0.0
3891220.0 6.24 0.0 0 0.0 0.3 0.0 0.0
3891230.0 7.18 0.0 0 0.0 0.3 0.0 0.0
3891240.0 7.48 0.0 0 0.0 0.3 0.0 0.0
3891250.0 6.37 0.0 0 0.0 0.3 0.0 0.0
3891260.0 5.75 0.0 0 0.0 0.3 0.0 0.0
3891270.0 5.24 0.0 0 0.0 0.3 0.0 0.0
3891280.0 5.44 0.0 0 0.0 0.3 0.0 0.0
3891290.0 5.4 0.0 0 0.0 0.3 0.0 0.0
3891300.0 5.3 0.0 0 0.0 0.3 0.0 0.0
3891310.0 4.78 0.0 0 0.0 0.3 0.0 0.0
